[ 2018-09-30T15:05:32+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ route_check ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `status` = 1 ) AND ( `isbasepanel` = 1 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelModel.class.php，行号:47，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `status` = 1 ) AND ( `isbasepanel` = 1 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelModel.class.php，行号:47，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_user_role` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelModel.class.php，行号:47，运行时间:0.0050s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_user_role` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelModel.class.php，行号:47，运行时间:0.0050s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `group_id` = '41' ) AND ( `status` = 1 ) AND ( `isbasepanel` = 1 ) ORDER BY sort asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:111，运行时间:0.0000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `group_id` = '41' ) AND ( `status` = 1 ) AND ( `isbasepanel` = 1 ) ORDER BY sort asc  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:111，运行时间:0.0000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [2] Invalid argument supplied for foreach() MisSystemPanelAction.class.php 第 113 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_user_role` WHERE ( `status` = 1 ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUserRoleModel.class.php，行号:37，运行时间:0.0000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_user_role` WHERE ( `status` = 1 ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUserRoleModel.class.php，行号:37，运行时间:0.0000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_department_role` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUserRoleModel.class.php，行号:37，运行时间:0.0070s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_department_role` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUserRoleModel.class.php，行号:37，运行时间:0.0070s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_department_role` WHERE ( `departmentid` = null ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDepartmentRoleModel.class.php，行号:25，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_department_role` WHERE ( `departmentid` = null ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelDepartmentRoleModel.class.php，行号:25，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `group_id` = '41' ) AND ( `status` = 1 ) AND ( `isbasepanel` <> 1 ) AND ( `id` IN ('0') ) ORDER BY sort ASC  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:136，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel` WHERE ( `group_id` = '41' ) AND ( `status` = 1 ) AND ( `isbasepanel` <> 1 ) AND ( `id` IN ('0') ) ORDER BY sort ASC  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:136，运行时间:0.0010s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_usersort` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:136，运行时间:0.0190s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SHOW COLUMNS FROM `mis_system_panel_usersort` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\MisSystemPanelAction.class.php，行号:136，运行时间:0.0190s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_usersort` WHERE ( `status` = 1 ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUsersortModel.class.php，行号:38，运行时间:0.0040s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | SQL: SELECT * FROM `mis_system_panel_usersort` WHERE ( `status` = 1 ) AND ( `userid` = '1' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\MisSystemPanelUsersortModel.class.php，行号:38，运行时间:0.0040s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [2] Invalid argument supplied for foreach() MisSystemPanelAction.class.php 第 150 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_template ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_template ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run LocationTemplate Behavior [ RunTime:0.002000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_template ] --END-- [ RunTime:0.005000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_template ] --END-- [ RunTime:0.005000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_parse ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_parse ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | NOTIC: [8] Undefined variable: isscroll 984adc997a74b426c38d838b6178297a.php 第 3 行.
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ParseTemplate Behavior [ RunTime:0.034002s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ParseTemplate Behavior [ RunTime:0.034002s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_parse ] --END-- [ RunTime:0.034002s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034002s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_filter ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_filter ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_end ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_end ] --START--
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: [ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T15:09:23+08:00 ] /Admin/index.php/Common/nvigateTO/groupid/41 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: [ route_check ] --START--
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Tag[ route_check ] --START--
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: [ route_check ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: [ app_begin ] --START--
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Tag[ app_begin ] --START--
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run CheckLang Behavior [ RunTime:0.002000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Run CheckLang Behavior [ RunTime:0.002000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: [ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `user` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `user` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 1 for UserModel::getConfNotAuth(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 90 and defined UserModel.class.php 第 409 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: type UserModel.class.php 第 411 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: NOT_AUTH_MODUL UserModel.class.php 第 416 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 2 for CommonAction::_search(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 170 and defined CommonAction.class.php 第 473 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 483 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 163 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 165 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: dmlist CommonAction.class.php 第 498 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: search_flag CommonAction.class.php 第 521 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: status CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: type CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 839 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: isallsearch CommonAction.class.php 第 619 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: status CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: type CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 839 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: isallsearch CommonAction.class.php 第 619 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: qkeysword CommonAction.class.php 第 641 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: html CommonAction.class.php 第 644 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: fieldtype MisAutoAhfAction.class.php 第 14 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: bindaname MisAutoAhfAction.class.php 第 15 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined variable: data common.php 第 543 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: fieldtype CommonAction.class.php 第 174 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: projectid CommonAction.class.php 第 177 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: projectworkid CommonAction.class.php 第 180 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: orderField CommonAction.class.php 第 199 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `mis_system_public_listinc` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SHOW COLUMNS FROM `mis_system_public_listinc` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SELECT * FROM `mis_system_public_listinc` WHERE ( `modelname` = 'MisAutoAhf' ) AND ( `sortsorder` > 0 ) ORDER BY sortsorder  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0010s ]
[ 2018-09-30T15:09:24+08:00 ] /Admin/index.php/MisAutoAhf/index | SQL: SELECT * FROM `mis_system_public_listinc` WHERE ( `modelname` = 'MisAutoAhf' ) AND ( `sortsorder` > 0 ) ORDER BY sortsorder  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0010s ]
